Id,Target
028890_006,5
013998_001,0
032144_007,6
003029_001,0
009791_001,0
017931_007,6
034265_001,0
038790_008,7
034258_001,0
039136_003,2
027171_001,0
015046_008,7
037860_002,1
014548_003,2
009858_001,0
025407_002,1
019310_002,1
033019_006,5
013430_006,5
006346_001,0
020271_001,0
034916_008,7
013070_006,5
030312_005,4
025136_001,0
008587_004,3
023843_001,0
022348_003,2
029355_009,8
033832_006,5
038389_006,5
019747_002,1
018545_003,2
014639_002,1
017367_002,1
003472_001,0
013960_006,5
017099_002,1
021009_006,5
039189_006,5
037489_009,8
013042_001,0
038821_001,0
003930_001,0
015004_005,4
004477_001,0
017629_007,6
031894_003,2
006561_002,1
031477_002,1
011073_007,6
005525_002,1
007476_005,4
039811_007,6
034523_006,5
019456_002,1
002661_003,2
018562_007,6
025927_006,5
038866_006,5
013118_009,8
030008_003,2
018460_006,5
035484_001,0
034604_006,5
023514_006,5
031898_004,3
038319_001,0
006876_006,5
018070_007,6
036392_006,5
011389_002,1
017895_009,8
007913_001,0
017085_003,2
016506_008,7
033614_002,1
021581_007,6
026149_007,6
023560_001,0
022733_006,5
036131_003,2
000804_003,2
007964_001,0
012140_005,4
017355_003,2
006504_002,1
036773_006,5
000854_002,1
011217_003,2
019568_004,3
020434_009,8
014492_005,4
025941_001,0
000734_009,8
002350_007,6
027228_007,6
000182_002,1
004969_001,0
028796_009,8
014997_002,1
004673_001,0
033596_007,6
021861_007,6
025614_007,6
028058_005,4
003589_006,5
023763_001,0
015626_001,0
030353_009,8
032571_006,5
027854_009,8
015031_002,1
017340_001,0
016309_009,8
010298_001,0
010451_001,0
021480_005,4
021475_001,0
027008_001,0
019587_003,2
017371_003,2
037700_001,0
033364_009,8
013130_006,5
024543_001,0
025198_001,0
028565_002,1
035832_003,2
039012_006,5
031732_004,3
000118_006,5
001318_006,5
000753_002,1
032929_006,5
035090_009,8
030310_007,6
033521_002,1
006433_001,0
024531_001,0
029027_002,1
002770_001,0
009484_001,0
015505_001,0
026301_006,5
001202_006,5
006643_009,8
022140_002,1
005436_003,2
000759_001,0
028482_001,0
014026_001,0
024391_007,6
020988_002,1
016946_007,6
032189_006,5
001240_002,1
008066_002,1
010169_006,5
008506_001,0
001084_002,1
014524_004,3
009953_009,8
006302_002,1
019123_007,6
006140_006,5
029645_009,8
016451_009,8
017900_002,1
016517_001,0
005944_004,3
033300_001,0
003829_007,6
038834_006,5
017162_008,7
024225_005,4
017782_001,0
017760_005,4
028427_001,0
005746_002,1
015464_006,5
027332_009,8
032011_001,0
013391_006,5
008465_002,1
013985_001,0
022620_004,3
034930_005,4
017300_009,8
006671_002,1
010719_005,4
013456_004,3
007517_005,4
001175_005,4
023275_005,4
008144_001,0
034121_001,0
000707_002,1
004714_006,5
011301_004,3
004988_002,1
034478_003,2
005551_001,0
009351_006,5
021808_001,0
006692_005,4
039406_001,0
019462_003,2
037594_002,1
001930_008,7
026787_002,1
006885_005,4
017624_002,1
018692_008,7
017861_003,2
014128_003,2
026330_009,8
003414_005,4
015634_006,5
026685_001,0
035078_005,4
027492_008,7
023864_009,8
018708_007,6
029638_009,8
000903_007,6
002456_009,8
013295_002,1
014210_003,2
001210_007,6
017672_002,1
026877_001,0
012139_001,0
027601_001,0
025254_001,0
014397_006,5
037617_002,1
012567_005,4
018286_006,5
004968_002,1
020220_001,0
021898_002,1
039839_006,5
005797_001,0
018015_004,3
019452_001,0
036548_001,0
023945_007,6
002934_009,8
028861_007,6
039221_007,6
009753_002,1
008864_005,4
021041_002,1
028179_006,5
022111_001,0
011185_008,7
001377_006,5
004525_003,2
010860_009,8
038595_001,0
036156_002,1
035199_007,6
008002_003,2
021862_001,0
037338_001,0
020689_003,2
029125_002,1
035844_005,4
003509_006,5
007069_007,6
015945_008,7
002741_001,0
000828_007,6
027771_001,0
018319_006,5
026506_006,5
004013_001,0
015747_002,1
033285_001,0
029733_002,1
024379_003,2
031126_006,5
025273_004,3
001035_003,2
039376_002,1
032333_001,0
016458_005,4
025967_006,5
038436_006,5
012781_007,6
033988_003,2
034075_006,5
024920_006,5
037540_007,6
034232_005,4
017909_003,2
039979_003,2
023254_002,1
034024_009,8
039894_001,0
000137_002,1
007887_001,0
031570_002,1
007541_007,6
034530_006,5
028876_001,0
018147_006,5
026749_001,0
002626_006,5
007766_002,1
003932_006,5
033603_009,8
013225_008,7
010459_005,4
028800_002,1
009989_002,1
039438_001,0
015318_001,0
020762_006,5
031273_001,0
024812_002,1
010291_008,7
013246_002,1
004870_006,5
005373_008,7
009694_002,1
032544_009,8
004567_001,0
007554_009,8
031631_003,2
036120_008,7
010114_002,1
034160_002,1
026423_009,8
002747_008,7
028787_006,5
010498_007,6
008394_006,5
028362_007,6
006979_001,0
030082_002,1
014281_001,0
036861_006,5
002027_001,0
012194_001,0
030571_009,8
036991_003,2
008844_002,1
001522_009,8
035415_002,1
020524_002,1
000047_004,3
007708_008,7
002385_001,0
007500_005,4
002781_005,4
023121_002,1
036027_001,0
019276_009,8
031234_003,2
017649_008,7
037840_005,4
014600_004,3
016964_002,1
012492_006,5
023761_002,1
019320_007,6
002558_002,1
015828_001,0
022857_003,2
013674_005,4
001803_007,6
035674_003,2
036521_002,1
034002_001,0
012969_006,5
000066_006,5
002179_004,3
013357_003,2
038255_006,5
030978_004,3
024549_001,0
000121_003,2
001109_001,0
027843_003,2
020748_007,6
009593_003,2
005315_006,5
035723_001,0
020767_002,1
014432_002,1
002393_006,5
028065_007,6
031776_009,8
015739_002,1
024443_008,7
038816_005,4
007387_005,4
029238_009,8
036320_002,1
025558_001,0
002582_009,8
031942_006,5
002529_002,1
036310_005,4
020745_002,1
028655_008,7
003744_003,2
009121_007,6
002085_009,8
015598_002,1
007821_001,0
038988_002,1
013739_003,2
027207_003,2
039395_009,8
026480_005,4
039344_002,1
001415_001,0
010205_002,1
030454_007,6
034941_005,4
023403_002,1
031870_002,1
022362_005,4
019735_007,6
010112_001,0
009968_002,1
022943_007,6
031172_001,0
000348_001,0
011237_006,5
023084_001,0
012663_007,6
023379_001,0
027392_006,5
036791_002,1
008931_001,0
006684_007,6
017545_009,8
015400_001,0
010293_001,0
019980_005,4
012747_005,4
036739_001,0
008724_006,5
001511_006,5
001943_001,0
013917_001,0
019003_004,3
029869_007,6
010091_003,2
005709_003,2
008174_004,3
020069_009,8
002098_001,0
004254_007,6
033601_006,5
009282_003,2
022903_009,8
009665_002,1
011458_003,2
023844_003,2
039165_009,8
039034_001,0
015791_002,1
001628_005,4
019633_005,4
029099_006,5
023793_001,0
039653_002,1
025312_001,0
019998_009,8
010425_002,1
011105_007,6
009219_002,1
012693_003,2
003402_009,8
020278_002,1
022952_002,1
009717_001,0
025648_001,0
017981_006,5
036278_007,6
010844_002,1
024526_003,2
030588_007,6
027031_006,5
002113_004,3
037717_002,1
022986_006,5
038182_008,7
007686_008,7
000584_001,0
013039_002,1
008541_008,7
001411_004,3
017792_002,1
015735_006,5
029522_001,0
003046_001,0
005823_003,2
007899_001,0
017313_009,8
028029_005,4
022023_008,7
035349_002,1
019285_008,7
009452_002,1
035146_001,0
006920_009,8
031826_007,6
001877_002,1
030303_003,2
022577_007,6
009494_001,0
034611_001,0
009285_002,1
039348_003,2
018024_001,0
015252_002,1
003319_002,1
028712_003,2
020516_002,1
026040_003,2
012350_001,0
019509_002,1
035481_005,4
032779_004,3
004995_006,5
000154_006,5
010747_007,6
003920_007,6
012789_004,3
032591_006,5
033740_004,3
026941_002,1
033098_001,0
016465_002,1
037852_001,0
036456_001,0
036970_001,0
014794_003,2
035528_002,1
030935_001,0
000491_005,4
004423_002,1
010312_003,2
033650_009,8
017065_004,3
023943_001,0
015742_006,5
015276_008,7
004656_001,0
032395_001,0
009876_004,3
033914_006,5
012671_003,2
020138_002,1
009292_007,6
037771_006,5
034663_001,0
001145_006,5
001026_007,6
002605_005,4
038782_001,0
010392_009,8
005143_002,1
002809_001,0
020076_002,1
021535_007,6
025607_001,0
018598_007,6
008322_006,5
036977_008,7
031359_005,4
032689_006,5
037441_003,2
038368_005,4
002530_009,8
009111_003,2
007826_005,4
026453_009,8
033443_001,0
002601_001,0
005222_005,4
012498_009,8
036917_008,7
010944_002,1
027136_001,0
037167_001,0
009143_002,1
020672_001,0
000405_003,2
020332_001,0
002358_009,8
002640_006,5
004123_006,5
002173_007,6
014051_002,1
037062_006,5
025391_003,2
032193_002,1
004758_001,0
036971_006,5
031147_008,7
014863_003,2
035075_002,1
019053_004,3
014777_003,2
028927_002,1
015733_006,5
036650_001,0
015643_002,1
017483_001,0
020933_006,5
037709_002,1
018841_009,8
038213_006,5
011983_009,8
011688_002,1
027042_006,5
003461_002,1
016481_001,0
001229_002,1
027958_001,0
017474_005,4
018156_003,2
028647_007,6
003306_008,7
009162_007,6
023609_001,0
005034_001,0
024036_009,8
017565_005,4
030474_001,0
015345_003,2
022279_007,6
037397_001,0
012384_005,4
017064_007,6
020276_006,5
005104_004,3
027102_005,4
005846_007,6
023332_009,8
029519_001,0
006760_006,5
039190_002,1
038898_007,6
012439_007,6
002806_008,7
025084_002,1
022315_005,4
019791_001,0
034932_001,0
033033_007,6
009505_003,2
011224_006,5
005021_002,1
015837_002,1
007628_002,1
016449_005,4
034854_007,6
019429_006,5
035205_003,2
019546_009,8
015690_006,5
016226_006,5
018533_002,1
005193_002,1
021522_008,7
007953_004,3
030786_002,1
014445_001,0
020799_004,3
000950_001,0
028423_001,0
028621_001,0
036309_002,1
001091_004,3
000493_002,1
037053_001,0
010555_001,0
001401_003,2
021265_003,2
031671_002,1
013445_002,1
005990_006,5
021815_002,1
020206_007,6
023963_002,1
011459_007,6
006191_009,8
028150_002,1
028316_002,1
031432_007,6
039460_006,5
028623_001,0
012023_007,6
004020_002,1
037586_005,4
002566_007,6
023285_001,0
032216_003,2
022913_006,5
038695_007,6
017022_001,0
010018_002,1
004752_002,1
001918_009,8
017301_006,5
036692_007,6
001984_007,6
038070_001,0
024431_001,0
023443_004,3
023809_009,8
023350_002,1
014618_001,0
037462_008,7
033053_002,1
024126_003,2
032242_006,5
021682_006,5
001523_006,5
034848_002,1
027070_001,0
016342_006,5
003714_007,6
038908_003,2
034551_002,1
033282_002,1
031601_009,8
010751_001,0
003693_006,5
019926_001,0
037506_002,1
020686_005,4
010081_006,5
001085_001,0
020706_007,6
013846_005,4
037448_002,1
032529_001,0
007918_001,0
016780_005,4
006028_007,6
001783_004,3
039921_001,0
030427_003,2
016548_004,3
035293_001,0
020114_004,3
026218_002,1
035378_009,8
036670_001,0
004366_006,5
021754_009,8
024661_007,6
009430_001,0
025309_002,1
039790_002,1
028088_001,0
015738_002,1
029641_005,4
008652_003,2
033930_002,1
024986_006,5
015963_008,7
000340_005,4
035721_007,6
035459_003,2
023289_002,1
029461_006,5
021090_004,3
027950_001,0
007888_006,5
033698_003,2
011544_007,6
015163_002,1
029452_001,0
019703_008,7
025487_001,0
022756_002,1
003085_008,7
014772_001,0
008481_002,1
016774_001,0
001694_001,0
009278_003,2
035567_006,5
009044_001,0
032708_002,1
039655_006,5
027633_007,6
033175_002,1
029824_009,8
029093_001,0
013438_009,8
019407_001,0
011012_001,0
005245_005,4
005916_009,8
021992_007,6
037544_001,0
005094_005,4
010105_001,0
002029_001,0
007606_002,1
007311_007,6
003372_003,2
007528_001,0
026148_002,1
006715_001,0
009126_002,1
033307_005,4
002061_007,6
017062_002,1
003941_006,5
014564_003,2
027144_001,0
026393_002,1
005621_008,7
013038_002,1
029506_002,1
005929_001,0
032282_006,5
033206_009,8
015324_003,2
010285_002,1
039353_009,8
012807_002,1
029985_001,0
012087_006,5
000052_007,6
006996_005,4
023040_003,2
027808_001,0
018953_006,5
032800_002,1
013686_001,0
020608_007,6
005861_002,1
003966_001,0
009062_001,0
030857_007,6
015953_008,7
034816_009,8
018054_003,2
001256_006,5
024137_002,1
028904_009,8
019493_001,0
015346_002,1
018148_003,2
029265_008,7
030129_009,8
031804_006,5
006075_006,5
020788_009,8
023091_005,4
032810_006,5
022493_005,4
035377_001,0
025423_007,6
005539_003,2
019903_001,0
018491_007,6
039421_002,1
011685_002,1
007104_006,5
010981_004,3
010850_003,2
013134_006,5
013060_004,3
005165_002,1
013355_006,5
021070_001,0
028063_002,1
015527_005,4
020820_002,1
020263_009,8
031343_001,0
030175_003,2
022983_002,1
015328_006,5
018853_005,4
039140_007,6
021786_007,6
012650_006,5
000501_003,2
036208_002,1
012989_008,7
002895_001,0
008273_001,0
004512_001,0
008681_003,2
010092_006,5
032152_001,0
033813_005,4
032627_001,0
024597_001,0
013995_001,0
016916_001,0
026524_009,8
020798_001,0
019385_008,7
039831_005,4
008196_005,4
011271_002,1
014528_006,5
035203_002,1
010026_004,3
012474_001,0
007950_002,1
031083_009,8
012000_006,5
021865_004,3
028536_002,1
035133_009,8
029437_008,7
017716_006,5
010267_009,8
022802_007,6
019552_002,1
039491_006,5
037196_007,6
017568_007,6
038180_003,2
026387_001,0
022360_005,4
031349_008,7
038003_007,6
028447_006,5
007359_007,6
007319_003,2
015378_002,1
027196_004,3
026511_007,6
002955_001,0
025207_001,0
029242_003,2
026806_001,0
037526_005,4
017144_007,6
016345_001,0
011605_003,2
004529_006,5
035339_008,7
010311_007,6
014609_009,8
033177_005,4
026718_002,1
000924_006,5
031299_005,4
030154_006,5
021195_009,8
014123_006,5
031304_003,2
006375_002,1
025296_003,2
009756_001,0
016328_007,6
016369_001,0
032890_002,1
028364_002,1
024125_005,4
009908_006,5
022262_001,0
031106_009,8
007733_002,1
013373_001,0
027340_008,7
005521_006,5
002994_002,1
016983_002,1
035190_007,6
000128_006,5
024358_001,0
019678_001,0
001139_001,0
016814_001,0
015584_003,2
025672_008,7
007228_002,1
029449_006,5
015185_002,1
003362_001,0
025315_003,2
009626_009,8
015994_003,2
025675_007,6
021714_006,5
029002_003,2
037427_002,1
016674_009,8
002345_005,4
035916_002,1
031814_005,4
013035_009,8
032184_007,6
011445_007,6
010266_006,5
021198_008,7
008888_008,7
039248_002,1
003107_008,7
038044_002,1
004544_001,0
008644_005,4
022274_001,0
018251_003,2
039823_007,6
008811_003,2
030610_005,4
011477_008,7
037541_007,6
035526_001,0
024506_002,1
004933_001,0
014460_006,5
022908_007,6
011749_008,7
010947_002,1
023520_006,5
034004_001,0
011094_001,0
003742_003,2
015908_009,8
018993_006,5
019144_001,0
014443_001,0
018910_001,0
018927_001,0
019246_002,1
031017_007,6
011908_005,4
030372_002,1
035401_001,0
024455_001,0
010008_001,0
018857_001,0
037910_001,0
027806_005,4
033223_002,1
027952_007,6
014068_002,1
005406_009,8
011658_005,4
021934_003,2
009559_001,0
020992_001,0
012870_002,1
032336_002,1
015857_005,4
029116_003,2
017855_001,0
004065_006,5
035244_001,0
007872_005,4
019393_009,8
006403_002,1
005323_001,0
030269_004,3
027459_001,0
010904_009,8
039793_006,5
014298_002,1
024143_008,7
007673_005,4
019096_001,0
035047_005,4
031663_005,4
010472_002,1
002630_007,6
014668_009,8
033819_001,0
020419_003,2
031050_002,1
035426_009,8
006641_001,0
007204_009,8
035437_007,6
008750_002,1
005835_001,0
037561_002,1
007267_002,1
037690_002,1
038680_006,5
002479_006,5
000513_007,6
010962_002,1
003188_001,0
023173_002,1
018023_005,4
029327_001,0
038961_001,0
007325_001,0
030143_007,6
021633_003,2
028375_007,6
006038_007,6
031121_008,7
005681_002,1
004027_001,0
028385_007,6
012277_001,0
000650_001,0
030399_006,5
000437_009,8
035695_001,0
001789_004,3
003922_001,0
034619_006,5
015275_003,2
016978_007,6
038891_002,1
032161_001,0
025622_009,8
008953_001,0
027267_002,1
016088_009,8
017181_005,4
010778_006,5
030940_001,0
020707_001,0
032283_002,1
031005_006,5
012962_009,8
005363_001,0
015281_001,0
011639_007,6
004421_009,8
000117_001,0
013362_007,6
029648_002,1
009166_002,1
016980_002,1
034620_007,6
033643_002,1
010039_006,5
002985_006,5
005447_003,2
032191_002,1
013560_003,2
022184_006,5
008786_001,0
015886_004,3
000122_007,6
023830_009,8
039956_004,3
026461_003,2
004671_001,0
003730_008,7
020797_002,1
035515_006,5
012944_008,7
005407_008,7
034569_002,1
025122_001,0
010043_006,5
028618_008,7
023561_001,0
027509_001,0
015160_003,2
021752_007,6
008416_001,0
008127_003,2
002643_007,6
027564_001,0
009674_005,4
019679_001,0
037596_008,7
030749_007,6
009087_001,0
036867_001,0
003577_007,6
011516_009,8
037967_002,1
024933_006,5
029834_001,0
021619_002,1
014203_006,5
017225_009,8
034343_006,5
016624_005,4
028224_001,0
010533_007,6
016775_008,7
025992_001,0
037616_002,1
004820_001,0
001749_006,5
036405_005,4
001947_007,6
000727_006,5
014429_002,1
018664_001,0
005657_002,1
014218_007,6
035096_004,3
013258_001,0
021814_001,0
017537_003,2
009554_007,6
031315_002,1
032997_004,3
015637_009,8
037121_003,2
036839_002,1
003790_008,7
018716_008,7
025251_006,5
013213_001,0
009046_002,1
029283_001,0
018666_002,1
017012_007,6
029246_005,4
035363_001,0
022652_007,6
020235_008,7
030146_006,5
000657_007,6
036381_003,2
007002_006,5
034342_001,0
019150_005,4
002307_007,6
001654_003,2
020911_001,0
009917_009,8
010876_008,7
032195_001,0
020601_005,4
002647_008,7
023562_002,1
026342_001,0
001974_005,4
018984_002,1
028415_001,0
029201_006,5
020903_002,1
034167_001,0
025491_005,4
028755_001,0
032528_008,7
004030_005,4
031346_003,2
007328_004,3
009793_003,2
036812_001,0
000675_001,0
006043_005,4
027752_007,6
029444_007,6
032288_005,4
008296_005,4
026735_009,8
034332_003,2
037460_004,3
026141_003,2
037266_001,0
031923_006,5
032479_006,5
014916_002,1
005711_001,0
003024_002,1
002231_003,2
030247_002,1
035183_006,5
022277_001,0
005586_002,1
037491_005,4
033224_007,6
039327_008,7
005352_002,1
008912_003,2
030591_006,5
020720_005,4
031413_001,0
019537_005,4
020177_007,6
012163_002,1
021371_005,4
007778_006,5
039749_001,0
001604_009,8
024493_001,0
007925_006,5
013503_003,2
005519_002,1
020618_002,1
038940_001,0
019957_006,5
016815_008,7
003519_003,2
009384_006,5
029868_007,6
007090_009,8
005730_005,4
026022_006,5
019768_007,6
015602_002,1
003944_001,0
018194_006,5
037274_005,4
027203_005,4
007132_002,1
015205_003,2
008920_008,7
014410_001,0
002071_001,0
010884_009,8
017215_002,1
016274_001,0
020607_007,6
011562_005,4
038729_006,5
007740_009,8
018806_001,0
020868_008,7
009589_001,0
023754_002,1
014067_009,8
006167_006,5
024056_006,5
023240_005,4
024492_002,1
003396_001,0
036110_003,2
019477_007,6
001141_007,6
016901_006,5
029479_001,0
001173_006,5
010322_007,6
029505_006,5
035104_006,5
004339_002,1
025247_001,0
024541_002,1
025240_001,0
024990_001,0
006230_006,5
003927_001,0
004921_005,4
009948_003,2
001574_007,6
010665_006,5
010695_006,5
009682_003,2
008697_001,0
025846_007,6
025797_003,2
015202_004,3
002969_002,1
011795_003,2
033176_006,5
023377_001,0
032059_006,5
009807_002,1
035433_006,5
009467_009,8
003016_003,2
018277_005,4
012642_004,3
033550_006,5
028368_009,8
014147_009,8
032278_001,0
019668_001,0
035818_001,0
010599_001,0
004790_001,0
018204_002,1
004920_004,3
035296_003,2
036530_006,5
027185_001,0
004976_007,6
005878_001,0
026992_001,0
015413_001,0
012695_007,6
027553_002,1
035539_009,8
031392_006,5
009423_002,1
022635_001,0
011876_003,2
007931_008,7
031490_001,0
002193_001,0
038734_002,1
000891_002,1
015196_008,7
027101_006,5
011056_002,1
024733_007,6
004857_007,6
000886_009,8
015795_009,8
003560_002,1
019576_001,0
017826_002,1
037615_007,6
027742_003,2
036087_004,3
028363_001,0
016122_002,1
005857_002,1
030897_001,0
034367_007,6
024332_007,6
035509_007,6
020558_006,5
011610_006,5
000553_006,5
012719_008,7
032868_002,1
036884_002,1
037174_001,0
003417_004,3
000965_001,0
022965_004,3
019230_002,1
006186_002,1
036557_002,1
037941_001,0
014897_003,2
038337_001,0
009076_002,1
037508_004,3
036880_001,0
001190_009,8
010595_007,6
029640_009,8
004962_006,5
034468_002,1
010463_002,1
014322_001,0
013641_006,5
008829_004,3
020458_001,0
005504_006,5
025507_001,0
021061_006,5
018641_001,0
039492_001,0
004802_007,6
025076_009,8
032154_005,4
025474_001,0
026044_005,4
003539_002,1
000564_006,5
024764_005,4
027347_005,4
011542_003,2
014099_002,1
032035_001,0
017440_009,8
033318_004,3
024751_009,8
010554_003,2
000201_006,5
020174_005,4
024737_008,7
010142_002,1
008604_003,2
005974_006,5
038819_002,1
026982_003,2
002198_005,4
009066_003,2
038281_006,5
014885_002,1
021062_001,0
026666_001,0
012124_001,0
025826_001,0
028648_001,0
029690_001,0
010191_001,0
039888_007,6
006826_005,4
018796_007,6
020436_006,5
023752_008,7
025883_002,1
023615_001,0
030379_009,8
003507_006,5
025513_008,7
013520_007,6
014362_009,8
006972_009,8
002906_009,8
000018_001,0
028119_001,0
009716_003,2
009485_008,7
013055_003,2
026900_002,1
036933_001,0
024294_001,0
021514_001,0
012027_001,0
017334_007,6
029735_001,0
006601_006,5
012687_008,7
021782_008,7
022596_006,5
010724_002,1
029955_008,7
014700_009,8
015606_006,5
012497_001,0
029341_001,0
028619_003,2
025220_005,4
009713_008,7
011729_001,0
016867_001,0
005106_007,6
006048_001,0
020847_002,1
030289_002,1
002331_006,5
037708_006,5
011708_007,6
006783_009,8
039200_006,5
006675_008,7
008730_007,6
016768_001,0
006083_001,0
023198_001,0
024970_002,1
013147_006,5
020925_007,6
031739_007,6
031108_002,1
017558_001,0
018409_001,0
030165_007,6
017351_001,0
004104_001,0
031471_009,8
002759_003,2
020650_009,8
016913_002,1
032894_003,2
027210_002,1
010892_005,4
016493_002,1
009431_001,0
023262_001,0
036663_001,0
007155_006,5
031518_002,1
000648_007,6
000925_005,4
012981_008,7
020031_003,2
005230_005,4
004111_008,7
005409_002,1
023029_001,0
014219_001,0
014886_002,1
016825_007,6
013220_009,8
033136_002,1
001105_002,1
003484_006,5
001735_004,3
006900_001,0
033066_002,1
028526_002,1
037344_001,0
006736_003,2
003635_002,1
018880_001,0
022591_002,1
023515_009,8
034386_003,2
006480_006,5
004977_006,5
035168_002,1
008235_008,7
013172_009,8
021612_008,7
025529_002,1
005948_006,5
023876_005,4
006177_001,0
022358_001,0
005137_007,6
007832_003,2
030601_001,0
018067_007,6
012463_001,0
035808_007,6
034981_001,0
027974_001,0
022659_007,6
034054_001,0
004557_002,1
035025_001,0
039662_004,3
010231_007,6
032580_007,6
033861_001,0
016262_003,2
026576_002,1
035219_002,1
037646_003,2
013271_001,0
018714_008,7
009117_002,1
034153_004,3
007358_005,4
033304_009,8
019807_005,4
032879_001,0
036412_006,5
022700_001,0
015552_003,2
039678_002,1
016886_001,0
039995_001,0
012517_002,1
027714_002,1
022004_003,2
026336_001,0
033219_001,0
017984_001,0
019382_006,5
010716_002,1
019291_002,1
001067_006,5
015333_003,2
039393_001,0
013933_006,5
010170_001,0
022959_003,2
010076_001,0
015608_007,6
034244_001,0
018621_006,5
038194_007,6
030052_009,8
016919_003,2
027034_003,2
034532_009,8
034954_003,2
000130_006,5
015535_009,8
017167_001,0
036019_003,2
009898_006,5
004273_001,0
033652_006,5
019525_006,5
039493_002,1
026893_002,1
008821_004,3
015958_006,5
037744_001,0
025048_006,5
005026_006,5
031130_009,8
000190_001,0
020386_001,0
024265_004,3
013188_001,0
018794_006,5
032526_001,0
011482_002,1
005650_001,0
019759_002,1
017533_005,4
002203_009,8
001842_007,6
031963_002,1
020982_009,8
010833_007,6
010135_001,0
016661_002,1
013484_005,4
016333_006,5
015885_003,2
026412_006,5
015534_001,0
001189_009,8
010440_003,2
015089_002,1
014531_003,2
014364_002,1
029112_008,7
018649_005,4
025395_006,5
016060_001,0
039876_007,6
012818_002,1
015711_006,5
029686_003,2
010468_001,0
000698_009,8
005158_006,5
009095_008,7
027169_003,2
006617_001,0
025248_006,5
038815_001,0
018707_001,0
021527_006,5
003903_002,1
024051_003,2
033391_006,5
029620_002,1
035273_001,0
014259_001,0
004707_003,2
008601_005,4
004287_002,1
007774_003,2
024803_007,6
029971_007,6
016745_006,5
021573_007,6
029045_001,0
002381_002,1
025583_005,4
019981_006,5
027548_009,8
027716_006,5
012513_001,0
024118_001,0
011709_001,0
015947_004,3
029598_007,6
000262_004,3
002152_005,4
022170_001,0
013599_005,4
019888_002,1
002185_001,0
012570_001,0
029057_007,6
018876_002,1
011093_007,6
010865_007,6
003043_001,0
011312_006,5
028840_006,5
032966_002,1
001177_001,0
019433_005,4
036860_003,2
022238_006,5
014809_006,5
038258_001,0
003205_009,8
027255_007,6
029631_007,6
009754_001,0
014183_005,4
008535_002,1
018347_009,8
000140_005,4
017388_005,4
035447_001,0
033431_008,7
033908_007,6
005366_008,7
033608_003,2
008497_002,1
034711_006,5
025671_006,5
012280_002,1
037391_005,4
029358_002,1
033247_009,8
022651_003,2
014485_007,6
018174_001,0
039789_002,1
034974_001,0
025268_001,0
013017_004,3
014356_001,0
011943_002,1
023466_006,5
026078_009,8
018501_005,4
020719_005,4
007120_006,5
038468_003,2
014979_006,5
010111_008,7
015211_001,0
032258_007,6
015833_006,5
009354_004,3
015320_005,4
034222_003,2
018100_006,5
022925_002,1
014715_001,0
028833_001,0
015254_005,4
000507_008,7
025311_006,5
012475_008,7
006552_001,0
008941_002,1
009883_006,5
007732_007,6
005822_001,0
003496_005,4
013142_007,6
006939_001,0
004581_003,2
010508_001,0
009901_001,0
024261_002,1
022147_006,5
016220_001,0
016556_001,0
023872_002,1
002484_001,0
007942_002,1
015096_006,5
018032_001,0
004827_006,5
039169_002,1
008921_001,0
029140_006,5
001047_002,1
034518_002,1
031295_001,0
030801_008,7
034047_001,0
035304_007,6
026048_001,0
019448_008,7
000998_007,6
005967_001,0
033754_007,6
007317_003,2
024729_004,3
008903_005,4
026323_002,1
036906_006,5
021846_001,0
008830_002,1
009265_001,0
033389_008,7
014021_001,0
001375_003,2
008965_005,4
038106_001,0
016152_001,0
036152_003,2
004630_007,6
000816_002,1
025655_001,0
038954_003,2
036834_001,0
035091_008,7
002591_002,1
005651_002,1
039329_002,1
025019_002,1
004766_001,0
028521_004,3
003432_006,5
030595_001,0
012385_004,3
029210_006,5
029826_006,5
029743_002,1
031237_002,1
031286_002,1
015162_007,6
009014_006,5
010637_008,7
009509_003,2
012543_006,5
039603_009,8
012338_006,5
006024_006,5
005674_003,2
028957_003,2
013399_002,1
001355_002,1
017163_002,1
024370_004,3
001862_005,4
006172_009,8
033536_006,5
015999_003,2
001031_007,6
005871_001,0
035014_007,6
039754_003,2
037634_009,8
014319_008,7
013075_002,1
002763_001,0
010058_005,4
003063_006,5
022569_001,0
005332_002,1
024755_005,4
007882_002,1
038031_001,0
028305_006,5
001128_002,1
034385_007,6
000702_006,5
029183_002,1
026786_005,4
027712_001,0
006226_001,0
009075_008,7
004965_009,8
025200_009,8
017211_002,1
003177_001,0
038581_004,3
002163_001,0
010655_002,1
028832_002,1
039194_006,5
034481_007,6
030253_006,5
031843_001,0
002970_003,2
001271_001,0
019186_001,0
032426_007,6
013793_002,1
019445_006,5
024260_004,3
036645_009,8
024757_006,5
000543_002,1
007644_001,0
025713_003,2
023885_001,0
026273_002,1
024428_008,7
018261_009,8
021449_009,8
018102_001,0
007398_006,5
028718_006,5
001443_001,0
001046_005,4
023280_001,0
016725_001,0
008744_003,2
012971_001,0
025873_002,1
006748_001,0
016673_001,0
027638_004,3
000312_006,5
010237_001,0
015589_006,5
032147_002,1
025939_002,1
006781_006,5
031694_001,0
025554_001,0
002790_007,6
022373_007,6
022127_006,5
027040_005,4
036207_009,8
006607_001,0
017829_001,0
016303_002,1
007815_001,0
013665_001,0
025871_001,0
008922_002,1
012697_002,1
021876_002,1
020537_001,0
032625_004,3
039300_002,1
